nome,preco,classificado,categoria,site,data_raspagem
Verity,"R$ 25,38",#1,books,Amazon,2024-11-28 22:08:55
Assistente do Vilão (Sucesso no TikTok),"R$ 25,44",#2,books,Amazon,2024-11-28 22:08:55
Tudo é rio,"R$ 29,99",#3,books,Amazon,2024-11-28 22:08:55
É assim que começa (Vol. 2 É assim que acaba),"R$ 28,41",#4,books,Amazon,2024-11-28 22:08:55
A Biblioteca da Meia-Noite,"R$ 30,64",#5,books,Amazon,2024-11-28 22:08:55
O Hobbit + pôster,"R$ 29,43",#6,books,Amazon,2024-11-28 22:08:56
O livro que você gostaria que seus pais tivessem lido: (e seus filhos ficarão gratos por você ler),"R$ 29,41",#7,books,Amazon,2024-11-28 22:08:56
"Amor, teoricamente","R$ 29,05",#8,books,Amazon,2024-11-28 22:08:56
Como fazer amigos e influenciar pessoas,"R$ 31,64",#9,books,Amazon,2024-11-28 22:08:56
Café com Deus Pai 2025: Porções Diárias de Transformação,"R$ 74,83",#10,books,Amazon,2024-11-28 22:08:56
É Assim que Acaba: 1,"R$ 27,85",#11,books,Amazon,2024-11-28 22:08:56
Maus,"R$ 48,06",#12,books,Amazon,2024-11-28 22:08:56
Cem anos de solidão,"R$ 29,90",#13,books,Amazon,2024-11-28 22:08:56
Aprendiz do Vilão,"R$ 29,35",#14,books,Amazon,2024-11-28 22:08:56
"A psicologia financeira: lições atemporais sobre fortuna, ganância e felicidade","R$ 26,00",#15,books,Amazon,2024-11-28 22:08:57
Nação dopamina: Por que o excesso de prazer está nos deixando infelizes e o que podemos fazer para mudar (leia também Nação tarja preta),"R$ 36,68",#16,books,Amazon,2024-11-28 22:08:57
Véspera,"R$ 30,70",#17,books,Amazon,2024-11-28 22:08:57
A paciente silenciosa,"R$ 28,44",#18,books,Amazon,2024-11-28 22:08:57
Imperfeitos,"R$ 16,89",#19,books,Amazon,2024-11-28 22:08:57
A hora da estrela: Edição comemorativa,"R$ 24,17",#20,books,Amazon,2024-11-28 22:08:57
Quarta asa: 1,"R$ 69,30",#21,books,Amazon,2024-11-28 22:08:57
Um dia muito mal-humorado,"R$ 19,00",#22,books,Amazon,2024-11-28 22:08:57
Fisher-Price - Kit Coleção Como é Bom,"R$ 29,78",#23,books,Amazon,2024-11-28 22:08:58
As coisas que você só vê quando desacelera: Como manter a calma em um mundo frenético,"R$ 38,94",#24,books,Amazon,2024-11-28 22:08:58
Oração para Desaparecer,"R$ 30,80",#25,books,Amazon,2024-11-28 22:08:58
Ainda estou aqui - O livro que deu origem ao filme,"R$ 51,94",#26,books,Amazon,2024-11-28 22:08:58
Melhor do que nos filmes,"R$ 34,90",#27,books,Amazon,2024-11-28 22:08:58
Powerless: 1,"R$ 36,61",#28,books,Amazon,2024-11-28 22:08:58
Essencialismo: A disciplinada busca por menos,"R$ 32,00",#29,books,Amazon,2024-11-28 22:08:58
A empregada (A empregada – Livro 1): Bem-vinda à família,"R$ 31,64",#30,books,Amazon,2024-11-28 22:08:58
A geração ansiosa: Como a infância hiperconectada está causando uma epidemia de transtornos mentais,"R$ 37,05",#31,books,Amazon,2024-11-28 22:08:58
Hábitos Atômicos: um Método Fácil e Comprovado de Criar Bons Hábitos e se Livrar dos Maus- Idioma : Português,"R$ 35,90",#32,books,Amazon,2024-11-28 22:08:59
Vai dar tudo certo,"R$ 23,59",#33,books,Amazon,2024-11-28 22:08:59
Conhecendo os Sons da Fazenda. Vaquinha,"R$ 39,90",#34,books,Amazon,2024-11-28 22:08:59
Perigoso!,"R$ 14,90",#35,books,Amazon,2024-11-28 22:08:59
Antes que o café esfrie: 1,"R$ 23,56",#36,books,Amazon,2024-11-28 22:08:59
Box O povo do ar - acompanha brindes,"R$ 107,44",#37,books,Amazon,2024-11-28 22:08:59
Gatilhos Mentais: O Guia Completo com Estratégias de Negócios e Comunicações Provadas Para Você Aplicar,"R$ 25,70",#38,books,Amazon,2024-11-28 22:08:59
As obras revolucionárias de George Orwell - Box com 3 livros,"R$ 31,25",#39,books,Amazon,2024-11-28 22:08:59
As extraordinárias viagens de Júlio Verne - Box com 6 livros,"R$ 42,95",#40,books,Amazon,2024-11-28 22:08:59
As 48 leis do poder: Edição concisa,"R$ 23,48",#41,books,Amazon,2024-11-28 22:09:00
Era uma vez um coração partido (Sucesso do TikTok),"R$ 31,12",#42,books,Amazon,2024-11-28 22:09:00
Mulheres que correm com os lobos: Mitos e histórias do arquétipo da Mulher Selvagem,"R$ 60,21",#43,books,Amazon,2024-11-28 22:09:00
Eu e Esse meu Coração,"R$ 25,06",#44,books,Amazon,2024-11-28 22:09:00
"Chama de Ferro: sequência do fenômeno mundial Quarta Asa (Série O Empyriano, Livro 2)","R$ 57,00",#45,books,Amazon,2024-11-28 22:09:00
Quebrando o hábito de ser você mesmo: Como reconstruir sua mente e criar um novo eu,"R$ 22,48",#46,books,Amazon,2024-11-28 22:09:00
A cabeça do santo,"R$ 36,27",#47,books,Amazon,2024-11-28 22:09:00
A hipótese do amor,"R$ 41,93",#48,books,Amazon,2024-11-28 22:09:01
Rápido e devagar: Duas formas de pensar,"R$ 40,47",#49,books,Amazon,2024-11-28 22:09:01
Manual de persuasão do FBI,"R$ 23,40",#50,books,Amazon,2024-11-28 22:09:01
Manual Diagnóstico e Estatístico de Transtornos Mentais - DSM-5-TR: Texto Revisado,"R$ 225,63",#51,books,Amazon,2024-11-28 22:09:21
O lado feio do amor,"R$ 31,27",#52,books,Amazon,2024-11-28 22:09:21
Como falar em público e encantar as pessoas,"R$ 23,92",#53,books,Amazon,2024-11-28 22:09:21
O Deus que destrói sonhos,"R$ 19,86",#54,books,Amazon,2024-11-28 22:09:22
Onde Está a Bluey?: Um Livro de Esconde-Esconde,"R$ 14,29",#55,books,Amazon,2024-11-28 22:09:22
A natureza da mordida,"R$ 31,72",#56,books,Amazon,2024-11-28 22:09:22
Todas as suas (im)perfeições,"R$ 27,87",#57,books,Amazon,2024-11-28 22:09:22
Outlive: A arte e a ciência de viver mais e melhor,"R$ 40,72",#58,books,Amazon,2024-11-28 22:09:22
Wicked,"R$ 59,42",#59,books,Amazon,2024-11-28 22:09:22
Nada pode me ferir,"R$ 36,92",#60,books,Amazon,2024-11-28 22:09:22
Cleopatra e Frankenstein,"R$ 30,96",#61,books,Amazon,2024-11-28 22:09:23
Amor por engano,"R$ 28,50",#62,books,Amazon,2024-11-28 22:09:23
Sapiens (Nova edição): Uma breve história da humanidade,"R$ 35,99",#63,books,Amazon,2024-11-28 22:09:23
Quem soltou o pum?,"R$ 19,89",#64,books,Amazon,2024-11-28 22:09:23
A maldição do verdadeiro amor (Sucesso no TikTok),"R$ 34,20",#65,books,Amazon,2024-11-28 22:09:23
Acolhendo sua criança interior: Uma abordagem inovadora para curar as feridas da infância,"R$ 30,49",#66,books,Amazon,2024-11-28 22:09:23
#umdiasemreclamar: Descubra por que a gratidão pode mudar a sua vida,"R$ 24,65",#67,books,Amazon,2024-11-28 22:09:23
Vergonha,"R$ 27,36",#68,books,Amazon,2024-11-28 22:09:24
Cartas de um diabo a seu aprendiz,"R$ 27,55",#69,books,Amazon,2024-11-28 22:09:24
Memórias do subsolo,"R$ 21,69",#70,books,Amazon,2024-11-28 22:09:24
O Pequeno Príncipe (Original): Tradução original com aquarelas do autor,"R$ 9,68",#71,books,Amazon,2024-11-28 22:09:24
Coleção Especial Sherlock Holmes - Box com 6 livros,"R$ 45,68",#72,books,Amazon,2024-11-28 22:09:24
Em busca de mim,"R$ 26,58",#73,books,Amazon,2024-11-28 22:09:24
Violeta,"R$ 27,95",#74,books,Amazon,2024-11-28 22:09:25
Em agosto nos vemos,"R$ 29,90",#75,books,Amazon,2024-11-28 22:09:25
Pequena coreografia do adeus,"R$ 30,90",#76,books,Amazon,2024-11-28 22:09:25
"Eu, meu pavio curto e Deus: Aprendendo a irar-se sem pecar","R$ 24,88",#77,books,Amazon,2024-11-28 22:09:25
A balada do felizes para nunca (Sucesso no TikTok),"R$ 35,01",#78,books,Amazon,2024-11-28 22:09:25
Box Clássicos de William Shakespeare - com 7 marcadores de páginas,"R$ 46,95",#79,books,Amazon,2024-11-28 22:09:25
O corajoso pinguim,"R$ 17,20",#80,books,Amazon,2024-11-28 22:09:25
O poder do subconsciente,"R$ 27,29",#81,books,Amazon,2024-11-28 22:09:26
Suicidas,"R$ 33,40",#82,books,Amazon,2024-11-28 22:09:26
Uma breve história do tempo,"R$ 45,44",#83,books,Amazon,2024-11-28 22:09:26
"Pai Rico, pai Pobre: Edição de 20 Anos Atualizada e Ampliada","R$ 34,01",#84,books,Amazon,2024-11-28 22:09:26
Kit Cidade da Lua Crescente,"R$ 52,01",#85,books,Amazon,2024-11-28 22:09:26
Bem lá no alto,"R$ 25,59",#86,books,Amazon,2024-11-28 22:09:26
Minhas Primeiras Histórias Disney - O Bom Dinossauro,"R$ 5,87",#87,books,Amazon,2024-11-28 22:09:26
Roverando,"R$ 34,86",#88,books,Amazon,2024-11-28 22:09:27
Sou péssimo em português,"R$ 16,24",#89,books,Amazon,2024-11-28 22:09:27
O homem mais rico da Babilônia,"R$ 22,69",#90,books,Amazon,2024-11-28 22:09:27
A fantástica fábrica de chocolate,"R$ 33,25",#91,books,Amazon,2024-11-28 22:09:27
Primeiro eu tive que morrer: Romance,"R$ 27,60",#92,books,Amazon,2024-11-28 22:09:27
As armas da persuasão: Como influenciar e não se deixar influenciar,"R$ 33,36",#93,books,Amazon,2024-11-28 22:09:27
Alice no País das Maravilhas (Classic Edition),"R$ 35,83",#94,books,Amazon,2024-11-28 22:09:28
As mil partes do meu coração,"R$ 30,41",#95,books,Amazon,2024-11-28 22:09:28
Apostando no amor,"R$ 37,48",#96,books,Amazon,2024-11-28 22:09:28
A revolução dos bichos: Um conto de fadas,"R$ 14,50",#97,books,Amazon,2024-11-28 22:09:28
Mestre Giles d'Aldeia,"R$ 33,96",#98,books,Amazon,2024-11-28 22:09:28
Princípios milenares: 10 leis espirituais para uma vida de paz e prosperidade,"R$ 36,41",#99,books,Amazon,2024-11-28 22:09:28
Uma vida pequena,"R$ 58,33",#100,books,Amazon,2024-11-28 22:09:29
